xi, eta, zeta, a, b, c, particle index (in cuboids)
153.2374144, 14.85186715, 5.081194155, 1.993145608, 0.996572804, 0.996572804, 2
154.2339872, 36.77646884, 6.077766959, 0.996572804, 0.996572804, 1.993145608, 2
156.2271328, 21.82787678, 9.06748537, 0.996572804, 1.993145608, 0.996572804, 2
156.2271328, 29.80045921, 13.05377659, 0.996572804, 1.993145608, 0.996572804, 2
158.2202784, 35.77989603, 17.0400678, 0.996572804, 1.993145608, 0.996572804, 2
158.2202784, 40.76276005, 6.077766959, 0.996572804, 0.996572804, 1.993145608, 2
162.2065697, 40.76276005, 8.070912566, 0.996572804, 0.996572804, 1.993145608, 2
166.1928609, 38.76961444, 4.084621351, 0.996572804, 0.996572804, 1.993145608, 2
150.247696, 18.83815837, 7.074339762, 0.996572804, 0.996572804, 0.996572804, 2
152.2408416, 24.81759519, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
152.2408416, 24.81759519, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
152.2408416, 32.79017762, 5.081194155, 0.996572804, 0.996572804, 0.996572804, 2
154.2339872, 22.82444958, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
154.2339872, 26.8107408, 11.06063098, 0.996572804, 0.996572804, 0.996572804, 2
154.2339872, 30.79703201, 11.06063098, 0.996572804, 0.996572804, 0.996572804, 2
154.2339872, 32.79017762, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
158.2202784, 16.84501276, 5.081194155, 0.996572804, 0.996572804, 0.996572804, 2
160.2134241, 20.83130397, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
160.2134241, 38.76961444, 17.0400678, 0.996572804, 0.996572804, 0.996572804, 2
162.2065697, 22.82444958, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
162.2065697, 36.77646884, 17.0400678, 0.996572804, 0.996572804, 0.996572804, 2
162.2065697, 40.76276005, 3.088048547, 0.996572804, 0.996572804, 0.996572804, 2
164.1997153, 18.83815837, 3.088048547, 0.996572804, 0.996572804, 0.996572804, 2
164.1997153, 22.82444958, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
164.1997153, 24.81759519, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
164.1997153, 34.78332323, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
164.1997153, 38.76961444, 7.074339762, 0.996572804, 0.996572804, 0.996572804, 2
166.1928609, 20.83130397, 3.088048547, 0.996572804, 0.996572804, 0.996572804, 2
166.1928609, 24.81759519, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
166.1928609, 26.8107408, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
166.1928609, 34.78332323, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
168.1860065, 26.8107408, 1.094902939, 0.996572804, 0.996572804, 0.996572804, 2
168.1860065, 28.8038864, 9.06748537, 0.996572804, 0.996572804, 0.996572804, 2
168.1860065, 34.78332323, 5.081194155, 0.996572804, 0.996572804, 0.996572804, 2
170.1791521, 24.81759519, 3.088048547, 0.996572804, 0.996572804, 0.996572804, 2
170.1791521, 28.8038864, 3.088048547, 0.996572804, 0.996572804, 0.996572804, 2
170.1791521, 28.8038864, 7.074339762, 0.996572804, 0.996572804, 0.996572804, 2
159.5895252, 18.72269166, 25.30817344, 5.032413575, 3.019448145, 5.032413575, 3
161.6024907, 24.76158795, 22.28872529, 3.019448145, 3.019448145, 6.03889629, 3
158.5830425, 14.6967608, 27.32113887, 4.02593086, 1.006482715, 5.032413575, 3
165.6284215, 22.74862252, 24.30169072, 1.006482715, 3.019448145, 6.03889629, 3
156.5700771, 23.75510524, 20.27575986, 2.01296543, 2.01296543, 4.02593086, 3
158.5830425, 19.72917438, 18.26279443, 4.02593086, 2.01296543, 2.01296543, 3
153.550629, 17.71620895, 26.31465615, 1.006482715, 2.01296543, 6.03889629, 3
160.596008, 18.72269166, 31.34706973, 4.02593086, 3.019448145, 1.006482715, 3
151.5376635, 17.71620895, 25.30817344, 1.006482715, 2.01296543, 3.019448145, 3
161.6024907, 23.75510524, 29.3341043, 3.019448145, 2.01296543, 1.006482715, 3
165.6284215, 17.71620895, 27.32113887, 1.006482715, 2.01296543, 3.019448145, 3
167.641387, 22.74862252, 24.30169072, 1.006482715, 3.019448145, 2.01296543, 3
153.550629, 14.6967608, 24.30169072, 1.006482715, 1.006482715, 4.02593086, 3
157.5765598, 26.77455338, 20.27575986, 1.006482715, 1.006482715, 4.02593086, 3
160.596008, 12.68379537, 28.32762158, 2.01296543, 1.006482715, 2.01296543, 3
158.5830425, 16.70972623, 19.26927715, 4.02593086, 1.006482715, 1.006482715, 3
163.6154561, 14.6967608, 28.32762158, 1.006482715, 1.006482715, 4.02593086, 3
160.596008, 18.72269166, 33.36003516, 4.02593086, 1.006482715, 1.006482715, 3
163.6154561, 28.78751881, 24.30169072, 1.006482715, 1.006482715, 4.02593086, 3
165.6284215, 26.77455338, 24.30169072, 1.006482715, 1.006482715, 4.02593086, 3
153.550629, 20.73565709, 25.30817344, 1.006482715, 1.006482715, 3.019448145, 3
157.5765598, 12.68379537, 25.30817344, 1.006482715, 1.006482715, 3.019448145, 3
157.5765598, 14.6967608, 21.28224258, 3.019448145, 1.006482715, 1.006482715, 3
159.5895252, 22.74862252, 15.24334629, 1.006482715, 3.019448145, 1.006482715, 3
155.5635944, 17.71620895, 31.34706973, 1.006482715, 2.01296543, 1.006482715, 3
155.5635944, 26.77455338, 20.27575986, 1.006482715, 1.006482715, 2.01296543, 3
157.5765598, 22.74862252, 26.31465615, 1.006482715, 1.006482715, 2.01296543, 3
160.596008, 14.6967608, 33.36003516, 2.01296543, 1.006482715, 1.006482715, 3
161.6024907, 28.78751881, 22.28872529, 1.006482715, 1.006482715, 2.01296543, 3
163.6154561, 20.73565709, 18.26279443, 1.006482715, 1.006482715, 2.01296543, 3
162.6089734, 22.74862252, 31.34706973, 2.01296543, 1.006482715, 1.006482715, 3
163.6154561, 26.77455338, 30.34058701, 1.006482715, 1.006482715, 2.01296543, 3
151.5376635, 16.70972623, 29.3341043, 1.006482715, 1.006482715, 1.006482715, 3
153.550629, 22.74862252, 19.26927715, 1.006482715, 1.006482715, 1.006482715, 3
153.550629, 24.76158795, 21.28224258, 1.006482715, 1.006482715, 1.006482715, 3
155.5635944, 12.68379537, 23.29520801, 1.006482715, 1.006482715, 1.006482715, 3
155.5635944, 22.74862252, 25.30817344, 1.006482715, 1.006482715, 1.006482715, 3
157.5765598, 22.74862252, 15.24334629, 1.006482715, 1.006482715, 1.006482715, 3
157.5765598, 24.76158795, 25.30817344, 1.006482715, 1.006482715, 1.006482715, 3
159.5895252, 10.67082994, 29.3341043, 1.006482715, 1.006482715, 1.006482715, 3
159.5895252, 20.73565709, 33.36003516, 1.006482715, 1.006482715, 1.006482715, 3
159.5895252, 28.78751881, 19.26927715, 1.006482715, 1.006482715, 1.006482715, 3
159.5895252, 28.78751881, 23.29520801, 1.006482715, 1.006482715, 1.006482715, 3
161.6024907, 12.68379537, 31.34706973, 1.006482715, 1.006482715, 1.006482715, 3
161.6024907, 16.70972623, 33.36003516, 1.006482715, 1.006482715, 1.006482715, 3
161.6024907, 22.74862252, 15.24334629, 1.006482715, 1.006482715, 1.006482715, 3
161.6024907, 26.77455338, 29.3341043, 1.006482715, 1.006482715, 1.006482715, 3
163.6154561, 18.72269166, 19.26927715, 1.006482715, 1.006482715, 1.006482715, 3
165.6284215, 18.72269166, 23.29520801, 1.006482715, 1.006482715, 1.006482715, 3
165.6284215, 20.73565709, 31.34706973, 1.006482715, 1.006482715, 1.006482715, 3
167.641387, 22.74862252, 21.28224258, 1.006482715, 1.006482715, 1.006482715, 3
81.29458991, 17.36458075, 31.04913183, 3.045586561, 3.045586561, 2.03039104, 4
77.23380782, 18.37977627, 31.04913183, 1.01519552, 2.03039104, 2.03039104, 4
78.24900334, 22.44055835, 32.06432735, 2.03039104, 2.03039104, 1.01519552, 4
80.27939438, 18.37977627, 28.00354527, 2.03039104, 2.03039104, 1.01519552, 4
81.29458991, 21.42536283, 31.04913183, 1.01519552, 1.01519552, 2.03039104, 4
79.26419886, 21.42536283, 30.03393631, 1.01519552, 1.01519552, 1.01519552, 4
79.26419886, 21.42536283, 34.09471839, 1.01519552, 1.01519552, 1.01519552, 4
81.29458991, 15.33418971, 34.09471839, 1.01519552, 1.01519552, 1.01519552, 4
83.32498095, 19.39497179, 34.09471839, 1.01519552, 1.01519552, 1.01519552, 4
85.35537199, 17.36458075, 32.06432735, 1.01519552, 1.01519552, 1.01519552, 4
236.5376723, 21.41312589, 31.05089761, 3.032133381, 3.032133381, 2.021422254, 5
232.4948278, 22.42383702, 33.07231986, 1.010711127, 2.021422254, 2.021422254, 5
236.5376723, 20.40241477, 34.08303099, 1.010711127, 4.042844508, 1.010711127, 5
240.5805168, 21.41312589, 32.06160874, 1.010711127, 3.032133381, 1.010711127, 5
236.5376723, 22.42383702, 28.01876423, 1.010711127, 2.021422254, 1.010711127, 5
236.5376723, 25.4559704, 31.05089761, 1.010711127, 1.010711127, 2.021422254, 5
239.5698057, 19.39170364, 34.08303099, 2.021422254, 1.010711127, 1.010711127, 5
230.4734056, 21.41312589, 32.06160874, 1.010711127, 1.010711127, 1.010711127, 5
232.4948278, 19.39170364, 30.04018648, 1.010711127, 1.010711127, 1.010711127, 5
234.5162501, 23.43454815, 34.08303099, 1.010711127, 1.010711127, 1.010711127, 5
238.5590946, 21.41312589, 28.01876423, 1.010711127, 1.010711127, 1.010711127, 5
238.5590946, 23.43454815, 34.08303099, 1.010711127, 1.010711127, 1.010711127, 5
238.5590946, 25.4559704, 32.06160874, 1.010711127, 1.010711127, 1.010711127, 5
240.5805168, 21.41312589, 30.04018648, 1.010711127, 1.010711127, 1.010711127, 5
157.6862078, 24.3366344, 31.62810221, 1.191492563, 0.595746282, 0.595746282, 6
133.5780252, 44.33318294, 29.34795162, 3.971220598, 4.964025747, 4.964025747, 7
127.6211943, 44.33318294, 26.36953617, 1.985610299, 2.978415448, 3.971220598, 7
131.5924149, 51.28281899, 29.34795162, 3.971220598, 1.985610299, 2.978415448, 7
138.5420509, 43.34037779, 30.34075677, 0.992805149, 3.971220598, 3.971220598, 7
132.58522, 44.33318294, 23.39112072, 2.978415448, 4.964025747, 0.992805149, 7
132.58522, 38.37635205, 28.35514647, 2.978415448, 0.992805149, 3.971220598, 7
126.6283891, 48.30440354, 29.34795162, 2.978415448, 0.992805149, 2.978415448, 7
133.5780252, 51.28281899, 33.31917222, 3.971220598, 1.985610299, 0.992805149, 7
124.6427788, 45.32598809, 27.36234132, 0.992805149, 1.985610299, 2.978415448, 7
136.5564406, 37.3835469, 31.33356192, 0.992805149, 1.985610299, 2.978415448, 7
140.5276612, 44.33318294, 32.32636707, 0.992805149, 2.978415448, 1.985610299, 7
128.6139994, 40.36196235, 26.36953617, 0.992805149, 0.992805149, 3.971220598, 7
128.6139994, 45.32598809, 32.32636707, 0.992805149, 1.985610299, 1.985610299, 7
131.5924149, 43.34037779, 21.40551042, 1.985610299, 1.985610299, 0.992805149, 7
133.5780252, 36.39074175, 28.35514647, 1.985610299, 0.992805149, 1.985610299, 7
131.5924149, 50.29001384, 25.37673102, 3.971220598, 0.992805149, 0.992805149, 7
133.5780252, 54.26123444, 30.34075677, 1.985610299, 0.992805149, 1.985610299, 7
126.6283891, 50.29001384, 29.34795162, 0.992805149, 0.992805149, 2.978415448, 7
136.5564406, 46.31879324, 23.39112072, 0.992805149, 2.978415448, 0.992805149, 7
138.5420509, 48.30440354, 31.33356192, 0.992805149, 0.992805149, 2.978415448, 7
126.6283891, 45.32598809, 31.33356192, 0.992805149, 1.985610299, 0.992805149, 7
127.6211943, 48.30440354, 25.37673102, 1.985610299, 0.992805149, 0.992805149, 7
131.5924149, 38.37635205, 23.39112072, 1.985610299, 0.992805149, 0.992805149, 7
134.5708303, 45.32598809, 21.40551042, 0.992805149, 1.985610299, 0.992805149, 7
136.5564406, 50.29001384, 30.34075677, 0.992805149, 0.992805149, 1.985610299, 7
138.5420509, 38.37635205, 30.34075677, 0.992805149, 0.992805149, 1.985610299, 7
122.6571685, 46.31879324, 27.36234132, 0.992805149, 0.992805149, 0.992805149, 7
124.6427788, 46.31879324, 31.33356192, 0.992805149, 0.992805149, 0.992805149, 7
126.6283891, 40.36196235, 25.37673102, 0.992805149, 0.992805149, 0.992805149, 7
126.6283891, 46.31879324, 33.31917222, 0.992805149, 0.992805149, 0.992805149, 7
128.6139994, 38.37635205, 25.37673102, 0.992805149, 0.992805149, 0.992805149, 7
128.6139994, 42.34757264, 31.33356192, 0.992805149, 0.992805149, 0.992805149, 7
128.6139994, 44.33318294, 21.40551042, 0.992805149, 0.992805149, 0.992805149, 7
128.6139994, 48.30440354, 33.31917222, 0.992805149, 0.992805149, 0.992805149, 7
130.5996097, 36.39074175, 27.36234132, 0.992805149, 0.992805149, 0.992805149, 7
130.5996097, 54.26123444, 31.33356192, 0.992805149, 0.992805149, 0.992805149, 7
132.58522, 36.39074175, 25.37673102, 0.992805149, 0.992805149, 0.992805149, 7
134.5708303, 36.39074175, 31.33356192, 0.992805149, 0.992805149, 0.992805149, 7
134.5708303, 38.37635205, 33.31917222, 0.992805149, 0.992805149, 0.992805149, 7
136.5564406, 38.37635205, 27.36234132, 0.992805149, 0.992805149, 0.992805149, 7
136.5564406, 52.27562414, 31.33356192, 0.992805149, 0.992805149, 0.992805149, 7
138.5420509, 44.33318294, 25.37673102, 0.992805149, 0.992805149, 0.992805149, 7
140.5276612, 40.36196235, 33.31917222, 0.992805149, 0.992805149, 0.992805149, 7
104.5134351, 50.89812971, 32.38301659, 2.228800893, 0.742933631, 0.742933631, 8
211.8871946, 60.57030995, 14.8463101, 4.035525252, 3.026643939, 4.035525252, 9
198.7717376, 66.62359783, 8.793022225, 3.026643939, 3.026643939, 2.017762626, 9
210.8783133, 64.6058352, 15.85519142, 5.044406565, 1.008881313, 3.026643939, 9
206.8427881, 60.57030995, 13.83742879, 1.008881313, 3.026643939, 3.026643939, 9
216.9316012, 60.57030995, 15.85519142, 1.008881313, 3.026643939, 3.026643939, 9
211.8871946, 61.57919126, 19.89071667, 4.035525252, 2.017762626, 1.008881313, 9
204.8250254, 64.6058352, 11.81966616, 7.062169191, 1.008881313, 1.008881313, 9
199.7806189, 65.61471651, 5.766378286, 2.017762626, 2.017762626, 1.008881313, 9
202.8072628, 67.63247914, 8.793022225, 1.008881313, 2.017762626, 2.017762626, 9
204.8250254, 62.58807258, 14.8463101, 1.008881313, 1.008881313, 4.035525252, 9
218.9493638, 60.57030995, 15.85519142, 1.008881313, 3.026643939, 1.008881313, 9
199.7806189, 66.62359783, 11.81966616, 2.017762626, 1.008881313, 1.008881313, 9
200.7895002, 70.65912308, 8.793022225, 1.008881313, 1.008881313, 2.017762626, 9
204.8250254, 60.57030995, 12.82854748, 1.008881313, 1.008881313, 2.017762626, 9
204.8250254, 64.6058352, 14.8463101, 1.008881313, 1.008881313, 2.017762626, 9
206.8427881, 61.57919126, 17.87295404, 1.008881313, 2.017762626, 1.008881313, 9
208.8605507, 66.62359783, 14.8463101, 1.008881313, 1.008881313, 2.017762626, 9
209.869432, 60.57030995, 9.801903538, 2.017762626, 1.008881313, 1.008881313, 9
194.7362123, 64.6058352, 9.801903538, 1.008881313, 1.008881313, 1.008881313, 9
198.7717376, 62.58807258, 9.801903538, 1.008881313, 1.008881313, 1.008881313, 9
198.7717376, 68.64136045, 5.766378286, 1.008881313, 1.008881313, 1.008881313, 9
200.7895002, 68.64136045, 11.81966616, 1.008881313, 1.008881313, 1.008881313, 9
202.8072628, 60.57030995, 13.83742879, 1.008881313, 1.008881313, 1.008881313, 9
202.8072628, 62.58807258, 11.81966616, 1.008881313, 1.008881313, 1.008881313, 9
202.8072628, 64.6058352, 9.801903538, 1.008881313, 1.008881313, 1.008881313, 9
204.8250254, 66.62359783, 11.81966616, 1.008881313, 1.008881313, 1.008881313, 9
206.8427881, 66.62359783, 13.83742879, 1.008881313, 1.008881313, 1.008881313, 9
208.8605507, 64.6058352, 19.89071667, 1.008881313, 1.008881313, 1.008881313, 9
212.8960759, 56.5347847, 17.87295404, 1.008881313, 1.008881313, 1.008881313, 9
216.9316012, 56.5347847, 17.87295404, 1.008881313, 1.008881313, 1.008881313, 9
218.9493638, 58.55254732, 17.87295404, 1.008881313, 1.008881313, 1.008881313, 9
232.5032793, 70.12168289, 3.728661104, 3.169206632, 3.169206632, 1.056402211, 10
232.5032793, 68.00887847, 1.615856682, 3.169206632, 1.056402211, 1.056402211, 10
228.2776705, 68.00887847, 3.728661104, 1.056402211, 1.056402211, 1.056402211, 10
230.3904749, 70.12168289, 1.615856682, 1.056402211, 1.056402211, 1.056402211, 10
232.5032793, 68.00887847, 5.841465525, 1.056402211, 1.056402211, 1.056402211, 10
236.1380135, 65.46165705, 5.972579545, 0.55023449, 1.10046898, 0.55023449, 11
237.2384824, 67.11236052, 5.972579545, 0.55023449, 0.55023449, 0.55023449, 11
144.415079, 76.44665236, 13.53230003, 2.049697556, 2.049697556, 2.049697556, 12
140.3156838, 76.44665236, 12.50745126, 2.049697556, 2.049697556, 1.024848778, 12
143.3902302, 79.5211987, 14.55714881, 1.024848778, 1.024848778, 1.024848778, 12
145.4399277, 79.5211987, 12.50745126, 1.024848778, 1.024848778, 1.024848778, 12
58.33857273, 83.85815494, 4.38435529, 4.997243589, 3.997794871, 2.998346154, 13
62.3363676, 90.85429596, 5.383804008, 4.997243589, 2.998346154, 1.998897436, 13
51.3424317, 81.8592575, 3.384906572, 1.998897436, 3.997794871, 1.998897436, 13
55.34022657, 90.85429596, 3.384906572, 1.998897436, 2.998346154, 1.998897436, 13
61.33691888, 86.85650109, 8.382150161, 3.997794871, 2.998346154, 0.999448718, 13
63.33581632, 94.85209084, 3.384906572, 5.996692307, 0.999448718, 1.998897436, 13
58.33857273, 78.86091135, 3.384906572, 4.997243589, 0.999448718, 1.998897436, 13
53.34132914, 84.85760366, 0.386560418, 1.998897436, 2.998346154, 0.999448718, 13
57.33912401, 76.86201391, 2.385457854, 5.996692307, 0.999448718, 0.999448718, 13
52.34188042, 90.85429596, 2.385457854, 0.999448718, 4.997243589, 0.999448718, 13
48.34408555, 81.8592575, 3.384906572, 0.999448718, 1.998897436, 1.998897436, 13
57.33912401, 81.8592575, 0.386560418, 1.998897436, 1.998897436, 0.999448718, 13
63.33581632, 90.85429596, 8.382150161, 3.997794871, 0.999448718, 0.999448718, 13
60.33747016, 88.85539853, 2.385457854, 2.998346154, 0.999448718, 0.999448718, 13
64.33526504, 84.85760366, 6.383252726, 0.999448718, 2.998346154, 0.999448718, 13
68.33305991, 92.8531934, 4.38435529, 0.999448718, 0.999448718, 2.998346154, 13
45.3457394, 82.85870622, 2.385457854, 1.998897436, 0.999448718, 0.999448718, 13
46.34518811, 84.85760366, 3.384906572, 0.999448718, 0.999448718, 1.998897436, 13
48.34408555, 85.85705237, 2.385457854, 0.999448718, 1.998897436, 0.999448718, 13
50.34298299, 87.85594981, 2.385457854, 0.999448718, 1.998897436, 0.999448718, 13
56.33967529, 89.85484725, 6.383252726, 0.999448718, 1.998897436, 0.999448718, 13
55.34022657, 94.85209084, 2.385457854, 1.998897436, 0.999448718, 0.999448718, 13
59.33802145, 78.86091135, 0.386560418, 1.998897436, 0.999448718, 0.999448718, 13
59.33802145, 82.85870622, 8.382150161, 1.998897436, 0.999448718, 0.999448718, 13
63.33581632, 94.85209084, 6.383252726, 1.998897436, 0.999448718, 0.999448718, 13
66.33416247, 86.85650109, 7.382701443, 0.999448718, 0.999448718, 1.998897436, 13
66.33416247, 91.85374468, 2.385457854, 0.999448718, 1.998897436, 0.999448718, 13
65.33471375, 96.85098827, 2.385457854, 1.998897436, 0.999448718, 0.999448718, 13
52.34188042, 86.85650109, 4.38435529, 0.999448718, 0.999448718, 0.999448718, 13
54.34077786, 76.86201391, 4.38435529, 0.999448718, 0.999448718, 0.999448718, 13
54.34077786, 80.85980879, 0.386560418, 0.999448718, 0.999448718, 0.999448718, 13
56.33967529, 84.85760366, 0.386560418, 0.999448718, 0.999448718, 0.999448718, 13
58.33857273, 76.86201391, 4.38435529, 0.999448718, 0.999448718, 0.999448718, 13
58.33857273, 90.85429596, 2.385457854, 0.999448718, 0.999448718, 0.999448718, 13
62.3363676, 90.85429596, 2.385457854, 0.999448718, 0.999448718, 0.999448718, 13
62.3363676, 92.8531934, 8.382150161, 0.999448718, 0.999448718, 0.999448718, 13
64.33526504, 84.85760366, 2.385457854, 0.999448718, 0.999448718, 0.999448718, 13
64.33526504, 86.85650109, 4.38435529, 0.999448718, 0.999448718, 0.999448718, 13
64.33526504, 92.8531934, 2.385457854, 0.999448718, 0.999448718, 0.999448718, 13
66.33416247, 88.85539853, 8.382150161, 0.999448718, 0.999448718, 0.999448718, 13
66.33416247, 92.8531934, 8.382150161, 0.999448718, 0.999448718, 0.999448718, 13
68.33305991, 90.85429596, 4.38435529, 0.999448718, 0.999448718, 0.999448718, 13
129.1724668, 84.84753243, 5.062185764, 4.976167698, 4.976167698, 2.985700619, 14
126.1867661, 84.84753243, 1.081251605, 3.980934158, 4.976167698, 0.99523354, 14
129.1724668, 78.87613119, 4.066952224, 6.966634777, 0.99523354, 1.990467079, 14
123.2010655, 84.84753243, 4.066952224, 0.99523354, 4.976167698, 1.990467079, 14
127.1819997, 82.85706535, 9.043119922, 2.985700619, 2.985700619, 0.99523354, 14
135.143868, 83.85229889, 4.066952224, 0.99523354, 3.980934158, 1.990467079, 14
121.2105984, 83.85229889, 2.076485145, 0.99523354, 1.990467079, 1.990467079, 14
126.1867661, 78.87613119, 8.047886382, 1.990467079, 0.99523354, 1.990467079, 14
126.1867661, 81.86183181, 11.033587, 1.990467079, 1.990467079, 0.99523354, 14
130.1677003, 90.81893366, 4.066952224, 1.990467079, 0.99523354, 1.990467079, 14
132.1581674, 83.85229889, 1.081251605, 1.990467079, 1.990467079, 0.99523354, 14
132.1581674, 85.84276597, 9.043119922, 1.990467079, 1.990467079, 0.99523354, 14
137.1343351, 83.85229889, 4.066952224, 0.99523354, 1.990467079, 1.990467079, 14
129.1724668, 76.88566411, 3.071718685, 2.985700619, 0.99523354, 0.99523354, 14
121.2105984, 86.83799951, 4.066952224, 0.99523354, 0.99523354, 1.990467079, 14
123.2010655, 80.86659827, 8.047886382, 0.99523354, 0.99523354, 1.990467079, 14
129.1724668, 83.85229889, 11.033587, 0.99523354, 1.990467079, 0.99523354, 14
130.1677003, 78.87613119, 7.052652843, 1.990467079, 0.99523354, 0.99523354, 14
135.143868, 88.82846658, 6.057419303, 0.99523354, 0.99523354, 1.990467079, 14
137.1343351, 86.83799951, 6.057419303, 0.99523354, 0.99523354, 1.990467079, 14
123.2010655, 82.85706535, 7.052652843, 0.99523354, 0.99523354, 0.99523354, 14
125.1915326, 86.83799951, 9.043119922, 0.99523354, 0.99523354, 0.99523354, 14
127.1819997, 76.88566411, 5.062185764, 0.99523354, 0.99523354, 0.99523354, 14
127.1819997, 78.87613119, 1.081251605, 0.99523354, 0.99523354, 0.99523354, 14
127.1819997, 90.81893366, 3.071718685, 0.99523354, 0.99523354, 0.99523354, 14
131.1629338, 80.86659827, 1.081251605, 0.99523354, 0.99523354, 0.99523354, 14
131.1629338, 82.85706535, 9.043119922, 0.99523354, 0.99523354, 0.99523354, 14
131.1629338, 84.84753243, 11.033587, 0.99523354, 0.99523354, 0.99523354, 14
135.143868, 82.85706535, 7.052652843, 0.99523354, 0.99523354, 0.99523354, 14
135.143868, 86.83799951, 7.052652843, 0.99523354, 0.99523354, 0.99523354, 14
137.1343351, 84.84753243, 7.052652843, 0.99523354, 0.99523354, 0.99523354, 14
219.6223691, 100.0503101, 6.112999521, 7.033110167, 10.04730024, 4.018920096, 15
208.5703388, 104.0692302, 10.13191962, 4.018920096, 4.018920096, 8.037840191, 15
