xi, eta, zeta, a, b, c, particle index (in cuboids)
90.1090101944018, 25.6870144261983, 1.07548456135643, 2.00115120749859, 1.00057560374929, 1.00057560374933, 1
93.1107370056496, 39.6950728786889, 6.07836258010308, 1.00057560374929, 1.00057560374929, 2.00115120749866, 1
97.1130394206472, 25.6870144261983, 8.07951378760174, 1.00057560374929, 1.00057560374929, 2.00115120749866, 1
97.1130394206472, 37.6939216711901, 6.07836258010308, 1.00057560374929, 1.00057560374929, 2.00115120749866, 1
99.1141906281456, 34.6921948599423, 7.07893818385241, 1.00057560374929, 2.00115120749867, 1.00057560374933, 1
81.1038297606579, 25.6870144261983, 5.07778697635375, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
83.1049809681563, 29.6893168411955, 9.08008939135107, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
87.1072833831538, 25.6870144261983, 11.0812405988497, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
87.1072833831538, 29.6893168411955, 11.0812405988497, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
87.1072833831538, 33.6916192561929, 9.08008939135107, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
89.1084345906526, 25.6870144261983, 13.0823918063484, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
89.1084345906526, 35.6927704636917, 1.07548456135643, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
91.1095857981510, 21.6847120112008, 5.07778697635375, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
93.1107370056496, 35.6927704636917, 1.07548456135643, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
93.1107370056496, 35.6927704636917, 11.0812405988497, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
95.1118882131484, 23.6858632186995, 9.08008939135107, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
97.1130394206472, 35.6927704636917, 11.0812405988497, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
99.1141906281456, 27.6881656336971, 11.0812405988497, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
99.1141906281456, 29.6893168411955, 7.07893818385241, 1.00057560374929, 1.00057560374929, 1.00057560374933, 1
54.6620914848015, 28.3620971478982, 19.2374419961617, 3.03687487135509, 3.03687487135509, 3.03687487135506, 2
50.6129249896616, 27.3498055241131, 19.2374419961617, 1.01229162378500, 2.02458324757008, 3.03687487135506, 2
53.6497998610166, 28.3620971478982, 15.1882755010216, 2.02458324757008, 3.03687487135509, 1.01229162378502, 2
58.7112579799416, 28.3620971478982, 18.2251503723767, 1.01229162378500, 3.03687487135509, 2.02458324757004, 2
53.6497998610166, 24.3129306527580, 18.2251503723767, 2.02458324757008, 1.01229162378500, 2.02458324757004, 2
53.6497998610166, 32.4112636430384, 19.2374419961617, 4.04916649514009, 1.01229162378500, 1.01229162378502, 2
58.7112579799416, 29.3743887716832, 21.2620252437317, 1.01229162378500, 2.02458324757001, 1.01229162378502, 2
50.6129249896616, 24.3129306527580, 17.2128587485917, 1.01229162378500, 1.01229162378500, 1.01229162378502, 2
50.6129249896616, 28.3620971478983, 15.1882755010216, 1.01229162378500, 1.01229162378500, 1.01229162378502, 2
50.6129249896616, 30.3866803954681, 19.2374419961617, 1.01229162378500, 1.01229162378500, 1.01229162378502, 2
54.6620914848015, 32.4112636430384, 17.2128587485917, 1.01229162378500, 1.01229162378500, 1.01229162378502, 2
60.7358412275117, 30.3866803954681, 23.2866084913018, 1.01229162378500, 1.01229162378500, 1.01229162378502, 2
113.994984422088, 46.2936722184240, 21.2797524816753, 2.98178053155336, 3.97570737540458, 2.98178053155337, 3
111.013203890535, 53.2511601253819, 24.2615330132287, 3.97570737540450, 2.98178053155343, 1.98785368770224, 3
108.031423358981, 48.2815259061264, 20.2858256378242, 2.98178053155336, 1.98785368770229, 1.98785368770224, 3
117.970691797493, 44.3058185307218, 21.2797524816753, 0.993926843851145, 3.97570737540450, 2.98178053155337, 3
116.976764953642, 48.2815259061264, 25.2554598570798, 1.98785368770229, 5.96356106310679, 0.993926843851121, 3
112.007130734386, 45.2997453745728, 17.3040451062708, 2.98178053155343, 2.98178053155343, 0.993926843851121, 3
109.025350202833, 52.2572332815308, 21.2797524816753, 3.97570737540450, 1.98785368770229, 0.993926843851121, 3
114.988911265939, 41.3240379991686, 21.2797524816753, 1.98785368770221, 0.993926843851145, 2.98178053155337, 3
119.958545485195, 45.2997453745728, 22.2736793255265, 0.993926843851145, 2.98178053155343, 1.98785368770224, 3
113.994984422088, 53.2511601253819, 27.2433135447821, 4.96963421925565, 0.993926843851145, 0.993926843851121, 3
102.067862295875, 58.2207943446375, 24.2615330132287, 0.993926843851145, 1.98785368770229, 1.98785368770224, 3
104.055715983577, 48.2815259061264, 21.2797524816753, 0.993926843851145, 3.97570737540450, 0.993926843851121, 3
106.043569671279, 55.2390138130842, 23.2676061693776, 0.993926843851145, 0.993926843851145, 2.98178053155337, 3
108.031423358981, 45.2997453745728, 19.2918987939731, 2.98178053155336, 0.993926843851145, 0.993926843851121, 3
108.031423358981, 57.2268675007863, 25.2554598570798, 2.98178053155336, 0.993926843851145, 0.993926843851121, 3
110.019277046684, 55.2390138130842, 27.2433135447821, 2.98178053155336, 0.993926843851145, 0.993926843851121, 3
